Period\Unit:,[Argentine peso ],[Australian dollar ],[Bulgarian lev ],[Brazilian real ],[Canadian dollar ],[Swiss franc ],[Chinese yuan renminbi ],[Cypriot pound ],[Czech koruna ],[Danish krone ],[Algerian dinar ],[Estonian kroon ],[UK pound sterling ],[Greek drachma ],[Hong Kong dollar ],[Croatian kuna ],[Hungarian forint ],[Indonesian rupiah ],[Israeli shekel ],[Indian rupee ],[Iceland krona ],[Japanese yen ],[Korean won ],[Lithuanian litas ],[Latvian lats ],[Moroccan dirham ],[Maltese lira ],[Mexican peso ],[Malaysian ringgit ],[Norwegian krone ],[New Zealand dollar ],[Philippine peso ],[Polish zloty ],[Romanian leu ],[Russian rouble ],[Swedish krona ],[Singapore dollar ],[Slovenian tolar ],[Slovak koruna ],[Thai baht ],[Turkish lira ],[New Taiwan dollar ],[US dollar ],[South African rand ]
2020-04-22,71.81950,1.7199,1.9558,5.7866,1.5375,1.0523,7.6964,,27.534,7.4589,139.4127,,0.87920,,8.4220,7.5700,355.11,16935.13,3.8500,83.1685,158.60,117.01,1339.66,,,10.8680,,26.3895,4.7437,11.6775,1.8200,55.096,4.5349,4.8391,83.1961,10.9423,1.5508,,,35.1760,7.6008,32.708,1.0867,20.4413
2020-04-21,71.43700,1.7266,1.9558,5.7619,1.5393,1.0517,7.6888,,27.447,7.4582,139.2191,,0.88120,,8.3987,7.5700,355.02,17001.63,3.8522,83.3760,157.80,116.39,1335.34,,,10.8579,,26.3957,4.7634,11.4843,1.8181,55.096,4.5291,4.8373,83.2936,10.9543,1.5510,,,35.2690,7.5658,32.623,1.0837,20.5853
2020-04-20,71.46420,1.7085,1.9558,5.7463,1.5325,1.0518,7.6819,,27.328,7.4584,139.1383,,0.87343,,8.4168,7.5503,354.57,16871.01,3.8783,83.1435,156.90,117.11,1323.52,,,10.8665,,26.1086,4.7507,11.2698,1.7962,55.126,4.5272,4.8377,80.9728,10.8623,1.5455,,,35.2840,7.5220,32.613,1.0860,20.3486
2020-04-17,71.35070,1.7088,1.9558,5.6798,1.5280,1.0515,7.6821,,27.163,7.4603,139.1492,,0.86978,,8.4171,7.5715,351.81,16925.99,3.8988,83.0565,156.50,116.86,1321.53,,,11.0856,,26.0926,4.7458,11.2845,1.8043,55.295,4.5185,4.8356,80.3650,10.8548,1.5447,,,35.3280,7.4981,32.648,1.0860,20.3626
2020-04-16,71.38230,1.7266,1.9558,5.6990,1.5359,1.0516,7.6991,,27.053,7.4619,139.0833,,0.87163,,8.4391,7.6010,349.56,17089.80,3.9082,83.7050,156.50,117.12,1334.51,,,11.1170,,26.2939,4.7655,11.4145,1.8210,55.414,4.5288,4.8373,80.6210,10.8895,1.5539,,,35.5600,7.5506,32.767,1.0888,20.2373
2020-04-15,71.32740,1.7299,1.9558,5.7116,1.5330,1.0534,7.6998,,26.991,7.4637,138.9037,,0.87385,,8.4513,7.6100,350.30,17201.21,3.9412,83.4140,156.10,117.12,1330.54,,,11.1332,,26.0801,4.7314,11.4503,1.8223,55.311,4.5381,4.8378,81.2045,10.9323,1.5533,,,35.6310,7.5093,32.817,1.0903,20.4137
2020-04-14,71.59720,1.7139,1.9558,5.6585,1.5257,1.0543,7.7366,,26.864,7.4623,139.2411,,0.87253,,8.4975,7.6130,350.70,17229.09,3.9280,83.4940,155.90,117.66,1332.53,,,11.1775,,25.8485,4.7508,11.3118,1.8008,55.453,4.5473,4.8343,80.3923,10.9158,1.5521,,,35.8600,7.4472,32.963,1.0963,20.0255
2020-04-09,70.70830,1.7444,1.9558,5.5956,1.5265,1.0558,7.6709,,26.909,7.4657,137.8794,,0.87565,,8.4259,7.6175,354.76,17243.21,3.8919,82.9275,155.90,118.33,1322.49,,,11.1525,,26.0321,4.7136,11.2143,1.8128,54.939,4.5586,4.8330,80.6900,10.9455,1.5479,,,35.6650,7.3233,32.688,1.0867,19.6383
2020-04-08,70.65280,1.7596,1.9558,5.6741,1.5233,1.0557,7.6818,,27.183,7.4640,137.7791,,0.87948,,8.4277,7.6235,359.34,17636.02,3.9054,82.8730,155.80,118.36,1324.36,,,11.1545,,26.3367,4.7274,11.1940,1.8194,54.977,4.5442,4.8365,82.1046,10.9385,1.5517,,,35.6130,7.3798,32.747,1.0871,19.7624
2020-04-07,70.67360,1.7578,1.9558,5.6678,1.5259,1.0582,7.6802,,27.215,7.4675,137.7497,,0.88093,,8.4381,7.6320,357.62,17562.95,3.9178,82.2520,155.30,118.55,1319.39,,,11.1598,,26.4166,4.7268,11.0945,1.8160,54.915,4.5356,4.8315,82.5675,10.8788,1.5501,,,35.6650,7.3562,32.764,1.0885,19.9838
2020-04-06,69.94670,1.7790,1.9558,5.7056,1.5280,1.0560,7.6519,,27.603,7.4660,136.8299,,0.87800,,8.3651,7.6255,365.24,17710.73,3.9144,82.1060,155.50,117.54,1326.04,,,11.1172,,27.0896,4.7097,11.3875,1.8200,54.667,4.5643,4.8335,82.4810,10.9788,1.5480,,,35.4590,7.3136,32.627,1.0791,20.3534
2020-04-03,69.66460,1.8004,1.9558,5.6893,1.5299,1.0547,7.6476,,27.539,7.4689,136.6621,,0.87850,,8.3625,7.6300,365.15,17918.68,3.9267,82.2160,155.70,117.10,1332.82,,,11.1105,,26.5470,4.7006,11.2628,1.8423,54.805,4.5765,4.8307,82.8075,10.9520,1.5489,,,35.6010,7.2296,32.628,1.0785,20.2642
2020-04-02,70.30120,1.7970,1.9558,5.7023,1.5451,1.0551,7.7387,,27.553,7.4661,136.6522,,0.87738,,8.4545,7.6305,363.73,18166.12,3.9777,83.3260,155.30,117.06,1339.88,,,11.1548,,26.4999,4.7524,11.2345,1.8380,55.485,4.5697,4.8320,85.8405,10.9265,1.5617,,,35.9610,7.2665,32.964,1.0906,20.1770
2020-04-01,70.33160,1.8053,1.9558,5.7349,1.5601,1.0564,7.7653,,27.369,7.4642,136.8148,,0.88460,,8.4781,7.6285,369.36,18239.61,3.9015,83.6004,156.10,117.55,1346.48,,,11.1266,,26.4097,4.7654,11.2685,1.8547,55.709,4.5815,4.8340,86.4750,10.9368,1.5689,,,36.1110,7.2925,33.102,1.0936,19.6619
2020-03-31,70.54790,1.7967,1.9558,5.7001,1.5617,1.0585,7.7784,,27.312,7.4674,136.6432,,0.88643,,8.4945,7.6255,360.02,17869.24,3.9018,82.8985,155.60,118.90,1341.03,,,11.1094,,26.1772,4.7330,11.5100,1.8417,55.865,4.5506,4.8283,85.9486,11.0613,1.5633,,,35.9250,7.2063,33.196,1.0956,19.6095
2020-03-30,71.06940,1.8021,1.9558,5.6511,1.5626,1.0571,7.8337,,27.315,7.4667,136.8900,,0.88900,,8.5559,7.6265,358.72,18088.04,3.9544,83.5000,154.30,119.34,1351.52,,,11.0920,,26.2460,4.7806,11.6888,1.8405,56.196,4.5509,4.8278,88.1385,11.0375,1.5732,,,36.0810,7.2475,33.407,1.1034,19.7286
2020-03-27,70.64250,1.8209,1.9558,5.5905,1.5521,1.0581,7.7894,,27.299,7.4606,136.2174,,0.89743,,8.5095,7.6140,355.65,17716.88,3.9413,82.8695,154.00,119.36,1346.31,,,10.9310,,25.8329,4.7619,11.6558,1.8548,56.125,4.5306,4.8375,86.3819,11.0158,1.5762,,,35.7690,7.0935,33.224,1.0977,19.3415
2020-03-26,70.51320,1.8162,1.9558,5.4806,1.5466,1.0634,7.7675,,27.550,7.4659,135.8734,,0.91348,,8.5136,7.6115,354.99,17686.00,3.9585,82.5345,153.50,120.18,1336.46,,,10.8218,,26.0735,4.7603,11.5273,1.8530,55.981,4.5748,4.8335,85.3100,11.0070,1.5759,,,35.8360,7.0407,33.187,1.0981,19.1484
2020-03-25,69.23600,1.7993,1.9558,5.4937,1.5539,1.0602,7.6844,,27.446,7.4682,133.2067,,0.91503,,8.3941,7.6083,354.97,17447.71,3.9411,82.6990,151.90,120.67,1334.82,,,10.6845,,26.5704,4.7493,11.7745,1.8479,55.250,4.5817,4.8446,84.8015,10.9638,1.5651,,,35.4910,6.9672,32.753,1.0827,18.8478
2020-03-24,69.14530,1.8315,1.9558,5.5116,1.5716,1.0572,7.6549,,27.808,7.4669,133.3147,,0.92100,,8.4088,7.6118,353.07,17701.20,3.9379,82.3580,151.70,119.99,1346.65,,,10.6310,,26.9302,4.8040,11.9745,1.8676,55.375,4.6146,4.8357,85.1561,11.0888,1.5692,,,35.5330,7.0110,32.757,1.0843,19.0754
2020-03-23,68.68290,1.8586,1.9558,5.4652,1.5510,1.0590,7.6385,,27.635,7.4706,132.8897,,0.92970,,8.3631,7.6060,352.33,17872.82,3.9572,82.1255,151.50,119.11,1355.10,,,10.5780,,26.6130,4.7930,12.2568,1.8939,55.425,4.6056,4.8481,86.0800,11.0715,1.5745,,,35.4380,7.1016,32.614,1.0783,19.0140
2020-03-20,68.25650,1.8226,1.9558,5.3937,1.5257,1.0546,7.5919,,27.191,7.4691,132.1565,,0.91028,,8.3056,7.6098,350.91,17050.90,3.8683,80.4650,150.70,118.37,1335.64,,,10.5335,,25.6864,4.7052,12.1215,1.8521,54.895,4.5315,4.8505,85.1038,11.0598,1.5515,,,34.8510,6.9806,32.373,1.0707,18.5127
2020-03-19,68.40220,1.8635,1.9558,5.6037,1.5623,1.0535,7.6849,,27.606,7.4731,132.5661,,0.92985,,8.3849,7.6080,356.06,17187.09,3.9802,81.1400,152.20,118.63,1364.14,,,10.5495,,26.2955,4.7686,12.3165,1.8903,55.593,4.5604,4.8445,86.9346,11.1523,1.5643,,,35.0760,7.0625,32.852,1.0801,18.6800
2020-03-18,68.98640,1.8568,1.9558,5.6133,1.5749,1.0546,7.6925,,27.154,7.4732,132.6294,,0.92190,,8.4917,7.5935,351.38,16892.54,4.1654,81.1355,152.70,117.78,1377.80,,,10.5890,,26.2014,4.7793,11.7010,1.8727,56.441,4.5010,4.8450,87.0959,11.0223,1.5760,,,35.4480,7.0491,33.147,1.0934,18.5624
2020-03-17,69.14540,1.8287,1.9558,5.5280,1.5512,1.0561,7.7095,,26.985,7.4732,133.0085,,0.90823,,8.5274,7.5823,347.04,16681.66,4.2411,81.5670,154.40,117.50,1365.21,,,10.6110,,25.0491,4.7777,11.5063,1.8420,56.563,4.4628,4.8418,82.3460,10.9593,1.5691,,,35.4610,7.1286,33.234,1.0982,18.2288
2020-03-16,70.08550,1.8198,1.9558,5.5381,1.5539,1.0546,7.8351,,26.960,7.4731,134.3191,,0.90918,,8.6682,7.5785,344.97,16756.20,4.1795,82.8075,151.20,117.76,1373.34,,,10.6705,,25.4478,4.8092,11.4765,1.8499,57.625,4.4070,4.8343,83.5905,10.8998,1.5868,,,35.9370,7.1568,33.741,1.1157,18.5602
2020-03-13,69.57660,1.7684,1.9558,5.2042,1.5389,1.0608,7.7587,,26.042,7.4732,133.8532,,0.89070,,8.6255,7.5630,338.88,16400.61,4.0867,81.8765,150.00,119.11,1341.38,,,10.6515,,23.7835,4.7508,11.0966,1.8120,56.453,4.3570,4.8213,80.7385,10.8453,1.5684,,,35.2440,6.9850,33.393,1.1104,17.9235
2020-03-12,70.33430,1.7674,1.9558,5.5081,1.5524,1.0549,7.8877,,26.203,7.4727,134.7957,,0.88623,,8.7466,7.6000,338.37,16434.00,4.0909,83.4680,148.64,116.84,1359.40,,,10.7016,,24.8028,4.7944,11.3682,1.8173,57.645,4.3599,4.8213,84.0284,10.8945,1.5779,,,35.5860,7.0361,33.871,1.1240,18.4447
2020-03-11,70.90270,1.7389,1.9558,5.2874,1.5579,1.0591,7.8801,,25.770,7.4726,135.4765,,0.87690,,8.8071,7.5745,335.46,16269.99,4.0316,83.5215,145.70,118.55,1348.07,,,10.7358,,23.9025,4.8002,10.8558,1.7951,57.383,4.3180,4.8213,81.3785,10.7238,1.5741,,,35.5840,7.0236,34.063,1.1336,18.2100
2020-03-10,71.13230,1.7377,1.9558,5.3243,1.5579,1.0594,7.9240,,25.725,7.4714,135.8713,,0.87385,,8.8496,7.5425,336.20,16282.00,4.0147,84.1100,145.30,118.65,1357.12,,,10.7565,,23.8739,4.8265,10.8433,1.8006,57.537,4.3260,4.8178,81.5975,10.8015,1.5817,,,35.8090,6.9884,34.154,1.1390,18.1596
2020-03-09,71.60570,1.7330,1.9558,5.4418,1.5613,1.0594,7.9600,,25.504,7.4695,136.3264,,0.87383,,8.9041,7.5500,336.25,16488.05,4.0275,84.9600,145.00,117.12,1374.71,,,10.7679,,24.3268,4.8304,10.8900,1.8021,58.013,4.3132,4.8175,85.1553,10.7203,1.5841,,,36.0810,7.0002,34.380,1.1456,18.2898
2020-03-06,70.68170,1.7103,1.9558,5.2748,1.5213,1.0589,7.8511,,25.458,7.4697,134.6722,,0.87165,,8.8089,7.5035,335.48,16558.49,3.9576,83.5860,143.00,119.08,1351.63,,,10.7363,,22.9958,4.7294,10.4983,1.7858,57.542,4.3042,4.8110,77.5058,10.6145,1.5630,,,35.6400,6.9209,33.971,1.1336,17.8514
2020-03-05,69.63290,1.6917,1.9558,5.1480,1.5021,1.0663,7.7579,,25.346,7.4712,133.4050,,0.86670,,8.6936,7.4905,335.70,15851.98,3.8814,82.1530,142.20,119.63,1327.01,,,10.6630,,22.0737,4.6532,10.3710,1.7744,56.785,4.3029,4.8110,74.3070,10.5915,1.5495,,,35.2950,6.8038,33.480,1.1187,17.2746
2020-03-04,69.24760,1.6794,1.9558,5.0146,1.4862,1.0647,7.7014,,25.340,7.4727,132.8530,,0.86850,,8.6437,7.4848,334.96,15702.94,3.8451,81.5025,142.20,119.58,1314.96,,,10.6409,,21.4105,4.6491,10.3051,1.7667,56.288,4.2968,4.8073,73.2180,10.5555,1.5400,,,34.8660,6.7828,33.260,1.1125,16.9784
2020-03-03,69.11440,1.6911,1.9558,5.0032,1.4857,1.0646,7.7572,,25.475,7.4730,132.9664,,0.87010,,8.6471,7.4853,336.68,15877.00,3.8470,81.4290,142.90,119.77,1327.59,,,10.6320,,21.6599,4.6758,10.3328,1.7728,56.467,4.3166,4.8087,74.0050,10.5590,1.5479,,,35.0630,6.8626,33.303,1.1117,17.3245
2020-03-02,69.11210,1.6998,1.9558,4.9938,1.4857,1.0655,7.7469,,25.525,7.4730,132.9858,,0.87113,,8.6525,7.4835,336.92,15909.41,3.8826,80.9170,141.70,119.82,1325.85,,,10.6293,,21.9963,4.6751,10.4043,1.7738,56.511,4.3276,4.8106,74.5600,10.6063,1.5449,,,34.9680,6.9253,33.342,1.1122,17.4202
2020-02-28,68.26310,1.6875,1.9558,4.9232,1.4757,1.0614,7.6662,,25.390,7.4723,131.8996,,0.85315,,8.5550,7.4695,337.57,15749.25,3.8052,79.2850,139.30,119.36,1324.98,,,10.5661,,21.6370,4.6263,10.3888,1.7608,56.027,4.3259,4.8130,73.6096,10.6738,1.5317,,,34.6320,6.8348,33.148,1.0977,17.0961
2020-02-27,68.11930,1.6672,1.9558,4.8975,1.4636,1.0627,7.6813,,25.283,7.4725,131.8366,,0.84995,,8.5456,7.4625,338.37,15387.97,3.7671,78.5380,139.30,120.46,1327.83,,,10.5451,,21.2601,4.6164,10.2918,1.7326,55.767,4.3124,4.8100,72.1052,10.5753,1.5294,,,34.7010,6.7538,33.148,1.0964,16.8420
2020-02-26,67.16130,1.6565,1.9558,4.7741,1.4469,1.0606,7.6329,,25.344,7.4710,131.1525,,0.84150,,8.4742,7.4605,339.28,15221.86,3.7429,77.9195,139.30,120.13,1322.29,,,10.5141,,20.8060,4.5952,10.2113,1.7273,55.538,4.3094,4.8050,71.2368,10.5813,1.5204,,,34.6640,6.6981,32.993,1.0875,16.4555
2020-02-25,66.92620,1.6442,1.9558,4.7569,1.4403,1.0605,7.6045,,25.226,7.4701,130.8876,,0.83630,,8.4445,7.4567,337.41,15094.70,3.7158,77.7240,139.30,119.92,1315.68,,,10.5208,,20.6185,4.5886,10.1600,1.7160,55.360,4.3012,4.8098,70.7943,10.5688,1.5166,,,34.3900,6.6688,32.914,1.0840,16.4649
2020-02-24,66.82870,1.6384,1.9558,4.7474,1.4372,1.0600,7.6102,,25.186,7.4699,130.7409,,0.83833,,8.4324,7.4650,337.61,15098.95,3.7208,77.8265,139.30,120.52,1319.20,,,10.5207,,20.7234,4.5728,10.1328,1.7095,55.248,4.2989,4.8063,70.6675,10.5833,1.5164,,,34.3360,6.6599,32.962,1.0818,16.3592
2020-02-21,66.76020,1.6363,1.9558,4.7550,1.4320,1.0610,7.5945,,25.061,7.4702,130.6111,,0.83510,,8.4117,7.4490,337.10,14867.58,3.6985,77.7540,138.30,120.96,1309.45,,,10.5155,,20.5183,4.5294,10.0873,1.7104,54.955,4.2835,4.8040,69.5480,10.5690,1.5131,,,34.1640,6.6131,32.898,1.0801,16.2965
2020-02-20,66.62290,1.6294,1.9558,4.7341,1.4304,1.0616,7.5787,,25.037,7.4681,130.7968,,0.83840,,8.3960,7.4495,338.00,14790.39,3.7009,77.2745,138.10,120.86,1301.79,,,10.5049,,20.1685,4.5145,10.0455,1.7046,54.725,4.2825,4.7979,68.8060,10.5985,1.5111,,,33.9240,6.5806,32.758,1.0790,16.2966
2020-02-19,66.65170,1.6142,1.9558,4.7184,1.4281,1.0621,7.5538,,24.962,7.4693,130.5666,,0.83148,,8.3925,7.4453,336.33,14783.04,3.6946,77.2345,138.10,119.35,1284.75,,,10.5134,,20.0690,4.4955,10.0178,1.6883,54.616,4.2712,4.7792,68.6245,10.5743,1.5033,,,33.6960,6.5606,32.544,1.0800,16.1425
2020-02-18,66.64820,1.6195,1.9558,4.7009,1.4345,1.0619,7.5732,,24.898,7.4702,130.6627,,0.82985,,8.4024,7.4440,334.83,14780.06,3.7028,77.3900,137.70,118.70,1288.74,,,10.5238,,20.1596,4.4919,10.0883,1.6921,54.799,4.2746,4.7823,68.9685,10.5498,1.5058,,,33.7730,6.5643,32.599,1.0816,16.2792
2020-02-17,66.59140,1.6129,1.9558,4.6739,1.4334,1.0641,7.5645,,24.793,7.4701,130.8001,,0.83238,,8.4160,7.4465,334.64,14792.48,3.7131,77.3420,137.70,119.05,1282.70,,,10.5349,,20.1243,4.4911,10.0373,1.6864,54.787,4.2620,4.7768,68.7554,10.5323,1.5047,,,33.7780,6.5542,32.522,1.0835,16.2095
2020-02-14,66.59700,1.6151,1.9558,4.6927,1.4363,1.0641,7.5757,,24.828,7.4713,131.1055,,0.83208,,8.4214,7.4490,335.67,14870.88,3.7177,77.4660,137.50,119.11,1283.75,,,10.5346,,20.1606,4.4886,10.0258,1.6864,54.806,4.2490,4.7684,68.9116,10.5085,1.5090,,,33.8480,6.5735,32.564,1.0842,16.1139
2020-02-13,66.63640,1.6138,1.9558,4.7182,1.4406,1.0633,7.5890,,24.835,7.4721,131.1104,,0.83375,,8.4398,7.4513,337.12,14892.14,3.7231,77.4495,137.70,119.21,1286.02,,,10.5479,,20.2411,4.5006,10.0415,1.6835,54.863,4.2513,4.7645,69.0209,10.4823,1.5096,,,33.8390,6.5843,32.595,1.0867,16.1313
2020-02-12,66.76640,1.6175,1.9558,4.7286,1.4468,1.0645,7.6073,,24.878,7.4718,131.4591,,0.84058,,8.4788,7.4575,339.49,14912.89,3.7325,77.8345,137.90,120.03,1288.00,,,10.5672,,20.3274,4.5140,10.0445,1.6832,55.189,4.2554,4.7663,68.7530,10.4965,1.5122,,,33.9480,6.5923,32.737,1.0914,16.1266
2020-02-11,66.40340,1.6260,1.9558,4.6995,1.4495,1.0667,7.6025,,24.965,7.4721,131.3680,,0.84325,,8.4658,7.4590,337.93,14919.11,3.7200,77.6945,137.90,119.73,1290.63,,,10.5627,,20.3563,4.5059,10.0953,1.7055,55.061,4.2569,4.7693,69.3198,10.5373,1.5127,,,34.0820,6.5775,32.718,1.0901,16.2331
2020-02-10,66.47910,1.6373,1.9558,4.7210,1.4580,1.0700,7.6471,,25.026,7.4724,131.7460,,0.84628,,8.5039,7.4550,337.37,15037.15,3.7483,78.1070,137.90,120.18,1301.41,,,10.5866,,20.5466,4.5425,10.1188,1.7108,55.657,4.2656,4.7663,70.1120,10.5728,1.5209,,,34.2770,6.5897,32.966,1.0951,16.4786
2020-02-07,66.49790,1.6417,1.9558,4.7078,1.4604,1.0705,7.6711,,25.030,7.4724,131.8200,,0.84720,,8.5168,7.4550,338.15,15063.25,3.7585,78.3625,137.90,120.51,1309.78,,,10.5840,,20.5281,4.5412,10.1673,1.7094,55.816,4.2653,4.7613,70.0203,10.5455,1.5255,,,34.3330,6.5688,33.078,1.0969,16.4204
2020-02-06,66.63580,1.6282,1.9558,4.6553,1.4610,1.0715,7.6676,,24.893,7.4725,132.1634,,0.84835,,8.5420,7.4563,336.76,15000.81,3.7770,78.2845,138.10,120.87,1301.78,,,10.6082,,20.4852,4.5349,10.1288,1.6994,55.817,4.2451,4.7655,69.4575,10.5550,1.5233,,,34.1970,6.5886,33.047,1.1003,16.3028
2020-02-05,66.78010,1.6299,1.9558,4.6614,1.4644,1.0717,7.6858,,25.055,7.4728,132.2930,,0.84444,,8.5572,7.4568,335.76,15036.47,3.7981,78.4330,138.10,120.94,1302.97,,,10.6116,,20.4923,4.5382,10.1173,1.7006,55.961,4.2491,4.7734,69.0320,10.5450,1.5202,,,34.1330,6.5975,33.045,1.1023,16.2246
2020-02-04,66.91220,1.6439,1.9558,4.6704,1.4671,1.0702,7.7298,,25.143,7.4729,132.4588,,0.84880,,8.5805,7.4518,336.32,15146.81,3.8130,78.7120,137.90,120.52,1310.75,,,10.6247,,20.6722,4.5424,10.1948,1.7102,56.102,4.2753,4.7763,69.8725,10.6278,1.5139,,,34.1940,6.6073,33.317,1.1048,16.3262
2020-02-03,66.70640,1.6521,1.9558,4.7170,1.4647,1.0672,7.7681,,25.177,7.4729,132.4938,,0.84775,,8.5935,7.4465,337.70,15207.45,3.8135,79.0035,137.30,120.10,1319.12,,,10.6313,,20.8183,4.5526,10.2590,1.7106,56.293,4.2968,4.7788,70.5988,10.6808,1.5138,,,34.3490,6.6221,33.509,1.1066,16.4806
2020-01-31,66.63800,1.6494,1.9558,4.7157,1.4627,1.0694,7.6664,,25.210,7.4731,132.4118,,0.84175,,8.5843,7.4440,337.05,15091.51,3.8090,78.9055,136.30,120.35,1321.60,,,10.6209,,20.8044,4.5297,10.1893,1.7083,56.382,4.3009,4.7789,70.3375,10.6768,1.5092,,,34.4600,6.6117,33.502,1.1052,16.4900
2020-01-30,66.44420,1.6412,1.9558,4.6836,1.4577,1.0690,7.6504,,25.250,7.4729,132.4478,,0.84183,,8.5678,7.4423,338.36,15094.84,3.8080,79.0110,135.90,120.03,1315.00,,,10.6209,,20.6985,4.5087,10.1738,1.6973,56.246,4.2873,4.7770,69.6719,10.6398,1.5030,,,34.4050,6.5970,33.458,1.1029,16.2673
2020-01-29,66.25900,1.6299,1.9558,4.6089,1.4496,1.0729,7.6310,,25.208,7.4728,132.1975,,0.84580,,8.5503,7.4420,337.39,14991.61,3.8053,78.4170,135.90,120.06,1296.65,,,10.6157,,20.6109,4.4884,10.0563,1.6868,55.929,4.2837,4.7770,68.9755,10.5753,1.4971,,,34.0700,6.5559,33.111,1.1001,16.0719
2020-01-28,66.13010,1.6290,1.9558,4.6196,1.4516,1.0703,7.6338,,25.221,7.4728,132.1274,,0.84603,,8.5578,7.4410,337.18,15008.07,3.8033,78.4545,137.20,120.02,1297.20,,,10.6294,,20.7316,4.4972,10.0758,1.6844,55.878,4.2731,4.7784,68.9032,10.5993,1.4949,,,33.9450,6.5475,33.133,1.1005,16.1249
2020-01-27,66.29330,1.6291,1.9558,4.6467,1.4539,1.0689,7.6477,,25.231,7.4728,132.1732,,0.84358,,8.5745,7.4415,337.53,14999.51,3.8151,78.7425,137.40,120.11,1298.34,,,10.6254,,20.8715,4.4822,10.0363,1.6814,56.084,4.2715,4.7808,69.0442,10.5795,1.4965,,,33.8690,6.5566,33.238,1.1025,16.0431
2020-01-24,66.32040,1.6127,1.9558,4.6084,1.4491,1.0712,7.6509,,25.160,7.4730,132.2159,,0.84313,,8.5770,7.4415,336.01,15002.91,3.8100,78.6700,137.40,120.96,1289.12,,,10.6395,,20.7170,4.4857,9.9375,1.6684,56.092,4.2565,4.7799,68.1692,10.5363,1.4910,,,33.7230,6.5539,33.148,1.1035,15.8585
2020-01-23,66.63200,1.6149,1.9558,4.6253,1.4599,1.0734,7.6897,,25.159,7.4732,132.7033,,0.84498,,8.6201,7.4438,337.19,15141.43,3.8336,79.0965,137.80,121.50,1295.15,,,10.6606,,20.7527,4.5140,9.9678,1.6797,56.514,4.2439,4.7788,68.6301,10.5473,1.4971,,,33.8830,6.5771,33.317,1.1091,15.9503
2020-01-22,66.63330,1.6184,1.9558,4.6486,1.4465,1.0757,7.6530,,25.136,7.4729,132.6347,,0.84445,,8.6170,7.4375,335.61,15137.71,3.8279,78.8665,137.80,121.93,1290.57,,,10.6557,,20.7417,4.5078,9.9590,1.6782,56.499,4.2378,4.7784,68.6934,10.5528,1.4954,,,33.6850,6.5673,33.256,1.1088,15.9750
2020-01-21,66.69560,1.6177,1.9558,4.6661,1.4512,1.0743,7.6732,,25.066,7.4725,132.8720,,0.85030,,8.6362,7.4375,335.32,15197.89,3.8405,79.1345,137.80,122.31,1298.12,,,10.6602,,20.8194,4.5255,9.9360,1.6811,56.689,4.2438,4.7785,68.7300,10.5523,1.4994,,,33.7900,6.5938,33.368,1.1115,16.0899
2020-01-20,66.51550,1.6154,1.9558,4.6360,1.4487,1.0737,7.6112,,25.125,7.4726,132.7152,,0.85275,,8.6112,7.4358,336.39,15118.30,3.8326,78.7840,137.60,122.14,1286.08,,,10.6573,,20.6940,4.5022,9.8815,1.6796,56.489,4.2433,4.7794,68.2075,10.5548,1.4943,,,33.6470,6.5604,33.192,1.1085,16.1045
2020-01-17,66.52580,1.6122,1.9558,4.6390,1.4498,1.0736,7.6186,,25.147,7.4729,132.8628,,0.85105,,8.6292,7.4378,335.59,15184.91,3.8372,78.9567,137.40,122.31,1288.37,,,10.6730,,20.8338,4.5041,9.8890,1.6782,56.548,4.2367,4.7803,68.2495,10.5450,1.4960,,,33.7460,6.5323,33.272,1.1108,16.0582
2020-01-16,66.88780,1.6115,1.9558,4.6519,1.4559,1.0739,7.6837,,25.170,7.4729,133.2612,,0.85470,,8.6812,7.4418,333.84,15223.35,3.8575,79.2210,137.00,122.80,1293.87,,,10.6856,,20.9901,4.5377,9.9058,1.6769,56.776,4.2324,4.7790,68.8102,10.5678,1.5025,,,33.9150,6.5363,33.395,1.1169,16.1229
2020-01-15,66.82920,1.6188,1.9558,4.6350,1.4565,1.0751,7.6746,,25.144,7.4727,133.1079,,0.85683,,8.6591,7.4443,332.94,15262.30,3.8561,78.8825,136.60,122.43,1289.22,,,10.6733,,20.9542,4.5409,9.8820,1.6905,56.521,4.2265,4.7803,68.4386,10.5590,1.5011,,,33.6930,6.5580,33.359,1.1142,16.0218
2020-01-14,66.55110,1.6110,1.9558,4.6056,1.4528,1.0767,7.6536,,25.155,7.4731,132.9132,,0.85618,,8.6447,7.4450,332.77,15219.55,3.8541,78.7285,137.20,122.32,1285.74,,,10.6563,,20.9406,4.5288,9.8920,1.6803,56.242,4.2219,4.7795,68.2418,10.5248,1.4981,,,33.6240,6.5448,33.251,1.1115,16.0274
2020-01-13,66.46170,1.6117,1.9558,4.5832,1.4514,1.0811,7.6697,,25.230,7.4732,132.9724,,0.85760,,8.6504,7.4445,334.29,15243.73,3.8604,78.8225,137.20,122.25,1288.09,,,10.6609,,20.9084,4.5199,9.8955,1.6769,56.147,4.2348,4.7784,68.0893,10.5598,1.4989,,,33.6200,6.5219,33.283,1.1126,15.9948
