,player_name,team_abbreviation,age,player_height,player_weight,college,country,draft_year,draft_round,draft_number,gp,pts,reb,ast,net_rating,oreb_pct,dreb_pct,usg_pct,ts_pct,ast_pct,season
3783,Dan Dickau,NOH,26.0,182.88,86.18248,Gonzaga,USA,2002,1,28,71,12.5,2.5,4.9,-9.3,0.019,0.086,0.22399999999999998,0.518,0.309,2004-05
3784,Damone Brown,WAS,26.0,203.2,91.625584,Syracuse,USA,2001,2,36,14,3.9,2.0,1.0,-1.5,0.069,0.138,0.225,0.409,0.161,2004-05
3785,Damon Stoudamire,POR,31.0,177.8,78.92500799999999,Arizona,USA,1995,1,7,81,15.8,3.8,5.7,-4.3,0.024,0.102,0.235,0.51,0.28300000000000003,2004-05
3786,Damon Jones,MIA,28.0,190.5,83.91452,Houston,USA,Undrafted,Undrafted,Undrafted,82,11.6,2.8,4.3,9.9,0.006999999999999999,0.095,0.154,0.625,0.201,2004-05
3787,Damien Wilkins,SEA,25.0,198.12,102.0582,Georgia,USA,Undrafted,Undrafted,Undrafted,29,6.3,2.3,0.9,-8.0,0.066,0.095,0.18100000000000002,0.5,0.091,2004-05
3788,Dale Davis,IND,36.0,210.82,114.30518400000001,Clemson,USA,1991,1,13,61,4.7,6.1,0.8,1.1,0.13,0.192,0.114,0.512,0.057,2004-05
3789,Dajuan Wagner,CLE,22.0,187.96,90.7184,Memphis,USA,2002,1,6,11,4.0,0.2,1.2,-6.7,0.0,0.026000000000000002,0.295,0.38799999999999996,0.22,2004-05
3790,Dahntay Jones,MEM,24.0,198.12,95.25432,Duke,USA,2003,1,20,52,4.5,1.3,0.4,1.0,0.02,0.11,0.18100000000000002,0.534,0.059000000000000004,2004-05
3791,DJ Mbenga,DAL,24.0,213.36,111.13004,None,Democratic Republic of the Congo,Undrafted,Undrafted,Undrafted,15,1.0,0.5,0.0,-34.4,0.052000000000000005,0.102,0.162,0.47600000000000003,0.0,2004-05
3792,Cuttino Mobley,SAC,29.0,193.04,97.52228000000001,Rhode Island,USA,1998,2,41,66,17.2,3.5,2.8,0.9,0.021,0.087,0.214,0.555,0.122,2004-05
3793,Curtis Borchardt,UTA,24.0,213.36,109.769264,Stanford,USA,2002,1,18,67,3.0,3.3,0.7,-9.2,0.11699999999999999,0.218,0.13699999999999998,0.49200000000000005,0.096,2004-05
3794,Cory Alexander,CHA,32.0,185.42,86.18248,Virginia,USA,1995,1,29,16,3.1,1.8,2.3,-11.9,0.04,0.12300000000000001,0.161,0.451,0.319,2004-05
3795,Corliss Williamson,SAC,31.0,200.66,111.13004,Arkansas,USA,1995,1,13,72,10.3,3.6,1.1,-0.6,0.07400000000000001,0.115,0.22399999999999998,0.536,0.09,2004-05
3796,DeShawn Stevenson,ORL,24.0,195.58,95.25432,None,USA,2000,1,23,55,7.8,1.9,1.3,-7.8,0.039,0.068,0.21100000000000002,0.456,0.105,2004-05
3797,Brian Grant,LAL,33.0,205.74,115.212368,Xavier,USA,1994,1,8,69,3.8,3.7,0.5,-5.0,0.1,0.155,0.115,0.539,0.048,2004-05
3798,Brian Cardinal,MEM,28.0,203.2,111.13004,Purdue,USA,2000,2,44,58,9.0,3.9,2.0,5.1,0.054000000000000006,0.136,0.19899999999999998,0.51,0.135,2004-05
3799,Anthony Johnson,IND,30.0,190.5,86.18248,College of Charleston,USA,1997,2,39,63,8.4,2.8,4.8,0.3,0.022000000000000002,0.096,0.166,0.526,0.309,2004-05
3800,Anthony Goldwire,MIL,33.0,187.96,82.553744,Houston,USA,1994,2,52,33,5.2,1.8,2.4,-4.1,0.023,0.11,0.14800000000000002,0.575,0.252,2004-05
3801,Anthony Carter,MIN,30.0,187.96,88.45044,Hawaii,USA,Undrafted,Undrafted,Undrafted,66,2.7,1.0,2.4,2.9,0.02,0.09,0.172,0.45399999999999996,0.355,2004-05
3802,Antawn Jamison,WAS,29.0,205.74,104.32616,North Carolina,USA,1998,1,4,68,19.6,7.6,2.3,1.8,0.066,0.158,0.237,0.506,0.10099999999999999,2004-05
3803,Ansu Sesay,GSW,28.0,205.74,102.0582,Mississippi,USA,1998,2,30,16,3.1,2.4,0.8,-10.4,0.142,0.168,0.2,0.466,0.179,2004-05
3804,Anfernee Hardaway,NYK,33.0,200.66,97.52228000000001,Memphis,USA,1993,1,3,37,7.3,2.4,2.0,-6.6,0.025,0.096,0.16899999999999998,0.48,0.141,2004-05
3805,Andris Biedrins,GSW,19.0,210.82,108.86208,None,Latvia,2004,1,11,30,3.6,3.9,0.4,6.1,0.134,0.19699999999999998,0.124,0.57,0.047,2004-05
3806,Andrew DeClercq,ORL,32.0,208.28,115.66596000000001,Florida,USA,1995,2,34,8,1.1,1.3,0.0,-13.0,0.14300000000000002,0.081,0.1,0.436,0.0,2004-05
3807,Andres Nocioni,CHI,25.0,200.66,102.0582,None,Argentina,Undrafted,Undrafted,Undrafted,81,8.4,4.8,1.5,-3.8,0.040999999999999995,0.193,0.196,0.484,0.111,2004-05
3808,Andrei Kirilenko,UTA,24.0,205.74,92.98635999999999,None,Russia,1999,1,24,41,15.6,6.2,3.2,2.5,0.084,0.14800000000000002,0.217,0.599,0.17800000000000002,2004-05
3809,Andre Miller,DEN,29.0,187.96,90.7184,Utah,USA,1999,1,8,82,13.6,4.1,6.9,3.3,0.042,0.095,0.196,0.541,0.315,2004-05
3810,Andre Iguodala,PHI,21.0,198.12,93.89354399999999,Arizona,USA,2004,1,9,82,9.0,5.7,3.0,0.8,0.037000000000000005,0.158,0.129,0.58,0.139,2004-05
3811,Andre Emmett,MEM,22.0,195.58,104.32616,Texas Tech,USA,2004,2,35,8,0.9,0.3,0.0,-16.0,0.0,0.083,0.175,0.42700000000000005,0.0,2004-05
3812,Andre Barrett,ORL,23.0,177.8,78.471416,Seton Hall,USA,Undrafted,Undrafted,Undrafted,38,3.1,1.1,1.8,2.1,0.026000000000000002,0.068,0.15,0.446,0.22699999999999998,2004-05
3813,Anderson Varejao,CLE,22.0,208.28,104.32616,None,Brazil,2004,2,30,54,4.9,4.8,0.5,4.9,0.139,0.21100000000000002,0.142,0.534,0.05,2004-05
3814,Amar'e Stoudemire,PHX,22.0,208.28,111.13004,None,USA,2002,1,9,80,26.0,8.9,1.6,10.8,0.08800000000000001,0.177,0.28600000000000003,0.617,0.075,2004-05
3815,Alonzo Mourning,MIA,35.0,208.28,118.38751200000002,Georgetown,USA,1992,1,2,37,7.6,5.4,0.5,-1.8,0.095,0.228,0.225,0.515,0.052000000000000005,2004-05
3816,Allen Iverson,PHI,30.0,182.88,74.84268,Georgetown,USA,1996,1,1,75,30.7,4.0,7.9,0.3,0.018000000000000002,0.08900000000000001,0.34700000000000003,0.532,0.361,2004-05
3817,Allan Houston,NYK,34.0,198.12,92.98635999999999,Tennessee,USA,1993,1,11,20,11.9,1.2,2.1,1.5,0.009000000000000001,0.043,0.214,0.529,0.127,2004-05
3818,Alex Garcia,NOH,25.0,190.5,88.45044,None,USA,Undrafted,Undrafted,Undrafted,8,5.5,1.9,2.3,-16.6,0.055999999999999994,0.077,0.19899999999999998,0.409,0.228,2004-05
3819,Aleksandar Radojevic,UTA,28.0,220.98,113.398,Barton Community College,USA,1999,1,12,12,1.6,2.3,0.5,-11.8,0.086,0.183,0.13699999999999998,0.406,0.07,2004-05
3820,Alan Henderson,DAL,32.0,205.74,108.86208,Indiana,USA,1995,1,16,78,3.5,4.5,0.3,-3.5,0.149,0.16899999999999998,0.114,0.539,0.028999999999999998,2004-05
3821,Al Jefferson,BOS,20.0,208.28,120.20188,None,USA,2004,1,15,71,6.7,4.4,0.3,-1.7,0.13699999999999998,0.205,0.212,0.5539999999999999,0.042,2004-05
3822,Al Harrington,ATL,25.0,205.74,113.398,None,USA,1998,1,25,66,17.5,7.0,3.2,-11.0,0.064,0.155,0.239,0.508,0.14800000000000002,2004-05
3823,Adrian Griffin,CHI,30.0,195.58,104.32616,Seton Hall,USA,Undrafted,Undrafted,Undrafted,69,2.2,2.1,0.8,3.6,0.081,0.156,0.139,0.419,0.134,2004-05
3824,Anthony Miller,ATL,33.0,205.74,115.66596000000001,Michigan State,USA,1994,2,39,2,2.0,0.5,0.5,21.0,0.0,0.125,0.14800000000000002,0.667,0.25,2004-05
3825,Brian Cook,LAL,24.0,205.74,106.140528,Illinois,USA,2003,1,24,72,6.4,3.0,0.5,2.5,0.066,0.162,0.196,0.522,0.055999999999999994,2004-05
3826,Anthony Peeler,WAS,35.0,193.04,94.34713599999999,Missouri,USA,1992,1,15,40,3.8,1.6,1.4,-12.1,0.027999999999999997,0.11699999999999999,0.157,0.484,0.18,2004-05
3827,Antonio Burks,MEM,25.0,182.88,88.45044,Memphis,USA,2004,2,36,24,3.0,0.5,1.2,-7.8,0.005,0.067,0.185,0.534,0.252,2004-05
3828,Brevin Knight,CHA,29.0,177.8,77.11064,Stanford,USA,1997,1,16,66,10.1,2.6,9.0,-5.7,0.012,0.092,0.184,0.495,0.462,2004-05
3829,Brent Barry,SAS,33.0,200.66,95.25432,Oregon State,USA,1995,1,15,81,7.4,2.3,2.2,6.9,0.019,0.109,0.154,0.58,0.168,2004-05
3830,Brendan Haywood,WAS,25.0,213.36,120.655472,North Carolina,USA,2001,1,20,68,9.4,6.8,0.8,6.2,0.11900000000000001,0.152,0.149,0.588,0.047,2004-05
3831,Brandon Hunter,ORL,24.0,200.66,120.655472,Ohio,USA,2003,2,56,31,3.1,2.2,0.1,-4.8,0.128,0.20800000000000002,0.213,0.527,0.023,2004-05
3832,Brandin Knight,HOU,23.0,182.88,81.64656,Pittsburgh,USA,Undrafted,Undrafted,Undrafted,1,0.0,0.0,1.0,-10.1,0.0,0.0,0.14300000000000002,0.0,0.33299999999999996,2004-05
3833,Brad Miller,SAC,29.0,213.36,118.38751200000002,Purdue,USA,Undrafted,Undrafted,Undrafted,56,15.6,9.3,3.9,4.9,0.077,0.198,0.175,0.596,0.16,2004-05
3834,Bostjan Nachbar,NOH,24.0,205.74,100.243832,None,Slovenia,2002,1,15,71,7.0,2.6,1.0,-8.7,0.021,0.146,0.188,0.534,0.102,2004-05
3835,Boris Diaw,ATL,23.0,203.2,97.52228000000001,None,France,2003,1,21,66,4.8,2.6,2.3,-6.9,0.049,0.11800000000000001,0.156,0.479,0.20199999999999999,2004-05
3836,Bonzi Wells,MEM,28.0,195.58,95.25432,Ball State,USA,1998,1,11,69,10.4,3.3,1.2,-1.7,0.04,0.14800000000000002,0.249,0.515,0.106,2004-05
3837,Bobby Simmons,LAC,25.0,198.12,103.418976,DePaul,USA,2001,2,41,75,16.4,5.9,2.7,0.4,0.055,0.131,0.20800000000000002,0.54,0.126,2004-05
3838,Bobby Jackson,SAC,32.0,185.42,83.91452,Minnesota,USA,1997,1,23,25,12.0,3.4,2.4,3.0,0.047,0.125,0.251,0.537,0.195,2004-05
3839,Bob Sura,HOU,32.0,195.58,90.7184,Florida State,USA,1995,1,17,61,10.3,5.5,5.2,3.8,0.049,0.155,0.17600000000000002,0.5329999999999999,0.266,2004-05
3840,Bo Outlaw,PHX,34.0,203.2,99.79024,Houston,USA,Undrafted,Undrafted,Undrafted,39,0.7,1.4,0.3,-6.8,0.08,0.18,0.09699999999999999,0.382,0.098,2004-05
3841,Billy Thomas,NJN,29.0,195.58,98.88305600000001,Kansas,USA,Undrafted,Undrafted,Undrafted,25,3.7,1.4,0.7,-1.9,0.025,0.1,0.146,0.47,0.078,2004-05
3842,Bernard Robinson,CHA,24.0,198.12,95.25432,Michigan,USA,2004,2,45,31,3.0,1.5,1.0,-10.7,0.046,0.12,0.153,0.503,0.16899999999999998,2004-05
3843,Beno Udrih,SAS,22.0,190.5,90.7184,None,Slovenia,2004,1,28,80,5.9,1.0,1.9,7.8,0.016,0.068,0.205,0.5489999999999999,0.233,2004-05
3844,Ben Wallace,DET,30.0,205.74,108.86208,Virginia Union,USA,Undrafted,Undrafted,Undrafted,74,9.7,12.2,1.7,7.6,0.126,0.257,0.152,0.45899999999999996,0.075,2004-05
3845,Ben Handlogten,UTA,31.0,208.28,108.86208,Western Michigan,USA,Undrafted,Undrafted,Undrafted,21,4.5,3.1,0.6,-8.5,0.106,0.21,0.17300000000000001,0.525,0.075,2004-05
3846,Ben Gordon,CHI,22.0,190.5,90.7184,Connecticut,USA,2004,1,3,82,15.1,2.6,2.0,4.0,0.031,0.086,0.3,0.526,0.165,2004-05
3847,Baron Davis,GSW,26.0,190.5,101.151016,UCLA,USA,1999,1,3,46,19.2,3.8,7.9,2.2,0.022000000000000002,0.10400000000000001,0.278,0.515,0.391,2004-05
3848,Awvee Storey,NJN,28.0,198.12,102.0582,Arizona State,USA,Undrafted,Undrafted,Undrafted,9,0.9,0.6,0.1,-18.1,0.133,0.037000000000000005,0.191,0.368,0.071,2004-05
3849,Austin Croshere,IND,30.0,208.28,109.769264,Providence,USA,1997,1,12,73,8.9,5.1,1.3,-6.3,0.068,0.18100000000000002,0.185,0.531,0.099,2004-05
3850,Antonio McDyess,DET,30.0,205.74,111.13004,Alabama,USA,1995,1,2,77,9.6,6.3,0.9,0.1,0.11800000000000001,0.20800000000000002,0.201,0.542,0.073,2004-05
3851,Antonio Davis,CHI,36.0,205.74,111.13004,Texas-El Paso,USA,1990,2,45,72,7.0,5.9,1.1,0.1,0.092,0.16899999999999998,0.14300000000000002,0.516,0.071,2004-05
3852,Antonio Daniels,SEA,30.0,193.04,92.98635999999999,Bowling Green,USA,1997,1,4,75,11.2,2.3,4.1,4.2,0.012,0.08900000000000001,0.18899999999999997,0.557,0.261,2004-05
3853,Antoine Walker,BOS,28.0,205.74,111.13004,Kentucky,USA,1996,1,6,77,19.1,9.0,3.4,-8.6,0.068,0.212,0.272,0.478,0.163,2004-05
3854,Zydrunas Ilgauskas,CLE,30.0,220.98,117.93392,None,Lithuania,1996,1,20,78,16.9,8.6,1.3,2.5,0.136,0.17,0.243,0.55,0.065,2004-05
3855,Delonte West,BOS,21.0,193.04,81.64656,Saint Joseph's,USA,2004,1,24,39,4.5,1.7,1.4,0.6,0.033,0.111,0.172,0.524,0.17300000000000001,2004-05
3856,Derek Anderson,POR,30.0,195.58,88.45044,Kentucky,USA,1997,1,13,47,9.2,2.7,3.0,-5.5,0.023,0.094,0.185,0.503,0.19399999999999998,2004-05
3857,Jason Hart,CHA,27.0,190.5,83.91452,Syracuse,USA,2000,2,49,74,9.5,2.7,5.0,-8.2,0.01,0.11900000000000001,0.183,0.534,0.335,2004-05
3858,Jason Collins,NJN,26.0,213.36,115.66596000000001,Stanford,USA,2001,1,18,80,6.4,6.1,1.3,2.7,0.07,0.158,0.11699999999999999,0.47100000000000003,0.066,2004-05
3859,Jason Collier,ATL,27.0,213.36,117.93392,Georgia Tech,USA,2000,1,15,70,5.7,2.6,0.3,-19.6,0.096,0.138,0.223,0.494,0.035,2004-05
3860,Jarvis Hayes,WAS,23.0,200.66,99.79024,Georgia,USA,2003,1,10,54,10.2,4.2,1.7,-2.9,0.027999999999999997,0.141,0.18,0.475,0.09300000000000001,2004-05
3861,Jarron Collins,UTA,26.0,210.82,114.30518400000001,Stanford,USA,2001,2,52,50,4.3,3.3,1.2,-1.1,0.07200000000000001,0.14,0.11599999999999999,0.509,0.091,2004-05
3862,Jared Reiner,CHI,23.0,210.82,115.66596000000001,Iowa,USA,Undrafted,Undrafted,Undrafted,19,1.1,2.0,0.1,-10.0,0.094,0.192,0.126,0.331,0.011000000000000001,2004-05
3863,Jared Jeffries,WAS,23.0,208.28,104.32616,Indiana,USA,2002,1,11,77,6.8,4.9,2.0,1.6,0.08199999999999999,0.128,0.135,0.512,0.115,2004-05
3864,Jannero Pargo,CHI,25.0,185.42,79.3786,Arkansas,USA,Undrafted,Undrafted,Undrafted,32,6.4,1.5,2.4,-0.3,0.027999999999999997,0.081,0.263,0.457,0.315,2004-05
3865,Jamison Brewer,NYK,24.0,193.04,88.45044,Auburn,USA,2001,2,40,18,1.7,1.2,0.7,-18.7,0.039,0.11599999999999999,0.14300000000000002,0.363,0.11800000000000001,2004-05
3866,James Thomas,ATL,24.0,203.2,106.59411999999999,Texas,USA,Undrafted,Undrafted,Undrafted,11,2.4,3.4,0.4,-28.8,0.155,0.2,0.113,0.574,0.061,2004-05
3867,James Posey,MEM,28.0,203.2,97.52228000000001,Xavier,USA,1999,1,18,50,8.1,4.4,1.8,-3.0,0.04,0.153,0.16399999999999998,0.5,0.11,2004-05
3868,James Jones,IND,24.0,203.2,97.52228000000001,Miami (FL),USA,2003,2,49,75,4.9,2.3,0.8,2.5,0.036000000000000004,0.121,0.14300000000000002,0.537,0.077,2004-05
3869,Jameer Nelson,ORL,23.0,182.88,86.18248,Saint Joseph's,USA,2004,1,20,79,8.7,2.4,3.0,-3.7,0.036000000000000004,0.09699999999999999,0.214,0.51,0.244,2004-05
3870,Jamal Sampson,CHA,22.0,210.82,106.59411999999999,California,USA,2002,2,46,23,3.4,5.3,0.3,-7.5,0.11699999999999999,0.321,0.133,0.499,0.042,2004-05
3871,Jamal Crawford,NYK,25.0,195.58,86.18248,Michigan,USA,2000,1,8,70,17.7,2.9,4.3,-4.4,0.013999999999999999,0.075,0.226,0.521,0.19,2004-05
3872,Jamaal Tinsley,IND,27.0,190.5,88.45044,Iowa State,USA,2001,1,27,40,15.4,4.0,6.4,3.4,0.024,0.12,0.258,0.518,0.35,2004-05
3873,Jamaal Magloire,NOH,27.0,210.82,117.480328,Kentucky,Canada,2000,1,19,23,11.7,8.9,1.3,-9.3,0.124,0.22899999999999998,0.22,0.48,0.076,2004-05
3874,Jalen Rose,TOR,32.0,203.2,97.52228000000001,Michigan,USA,1994,1,13,81,18.5,3.4,2.6,-3.6,0.018000000000000002,0.099,0.255,0.562,0.14,2004-05
3875,Jake Voskuhl,PHX,27.0,210.82,115.66596000000001,Connecticut,USA,2000,2,33,38,2.1,2.4,0.4,7.5,0.096,0.177,0.11599999999999999,0.528,0.065,2004-05
3876,Jake Tsakalidis,MEM,26.0,218.44,131.54168,None,Greece,2000,1,25,31,2.5,1.8,0.3,1.8,0.08800000000000001,0.146,0.142,0.542,0.061,2004-05
3877,Jahidi White,CHA,29.0,205.74,131.54168,Georgetown,USA,1998,2,43,17,2.5,2.0,0.1,0.8,0.095,0.20199999999999999,0.203,0.43200000000000005,0.011000000000000001,2004-05
3878,Jacque Vaughn,NJN,30.0,185.42,86.18248,Kansas,USA,1997,1,27,71,5.3,1.5,1.9,-5.4,0.013999999999999999,0.08,0.14400000000000002,0.511,0.16899999999999998,2004-05
3879,Jackson Vroman,NOH,24.0,208.28,99.79024,Iowa State,USA,2004,2,31,46,4.6,3.8,0.9,-7.9,0.10400000000000001,0.19399999999999998,0.188,0.457,0.095,2004-05
3880,Jackie Butler,NYK,20.0,208.28,113.398,Southern Illinois,USA,Undrafted,Undrafted,Undrafted,3,3.3,0.0,0.0,5.1,0.0,0.0,0.595,1.025,0.0,2004-05
3881,Jabari Smith,NJN,28.0,210.82,113.398,Louisiana State,USA,2000,2,45,45,3.7,2.5,0.8,-10.2,0.054000000000000006,0.166,0.153,0.48200000000000004,0.1,2004-05
3882,Jason Kapono,CHA,24.0,203.2,96.615096,UCLA,USA,2003,2,31,81,8.5,2.0,0.8,-4.8,0.023,0.10300000000000001,0.22399999999999998,0.486,0.07200000000000001,2004-05
3883,JR Smith,NOH,19.0,198.12,99.79024,None,USA,2004,1,18,76,10.3,2.0,1.9,-13.0,0.023,0.075,0.22899999999999998,0.478,0.142,2004-05
3884,Jason Kidd,NJN,32.0,193.04,95.25432,California,USA,1994,1,2,66,14.4,7.4,8.3,4.5,0.045,0.193,0.209,0.506,0.368,2004-05
3885,Jason Terry,DAL,27.0,187.96,81.64656,Arizona,USA,1999,1,10,80,12.4,2.4,5.4,9.8,0.018000000000000002,0.067,0.18100000000000002,0.606,0.27899999999999997,2004-05
3886,Juan Dixon,WAS,26.0,190.5,74.389088,Maryland,USA,2002,1,17,63,8.0,1.9,1.8,-5.3,0.033,0.09699999999999999,0.235,0.518,0.19,2004-05
3887,Josh Smith,ATL,19.0,205.74,102.0582,None,USA,2004,1,17,74,9.7,6.2,1.7,-8.9,0.08,0.17800000000000002,0.182,0.506,0.1,2004-05
3888,Josh Howard,DAL,25.0,200.66,95.25432,Wake Forest,USA,2003,1,29,76,12.6,6.4,1.4,9.2,0.079,0.139,0.185,0.535,0.069,2004-05
3889,Josh Davis,PHI,24.0,203.2,106.59411999999999,Wyoming,USA,Undrafted,Undrafted,Undrafted,42,2.8,1.9,0.3,3.7,0.094,0.171,0.18600000000000003,0.494,0.063,2004-05
3890,Josh Childress,ATL,22.0,203.2,95.25432,Stanford,USA,2004,1,6,80,10.1,6.0,1.9,-10.5,0.091,0.146,0.158,0.5429999999999999,0.1,2004-05
3891,Jonathan Bender,IND,24.0,213.36,99.336648,None,USA,1999,1,5,7,5.1,2.0,0.6,-20.4,0.071,0.141,0.27699999999999997,0.42200000000000004,0.111,2004-05
3892,Jon Barry,HOU,35.0,195.58,95.25432,Georgia Tech,USA,1992,1,21,69,6.6,2.3,2.4,7.3,0.021,0.1,0.147,0.57,0.177,2004-05
3893,John Thomas,MIN,29.0,205.74,120.20188,Minnesota,USA,1997,1,25,44,2.5,2.2,0.4,4.4,0.09300000000000001,0.11900000000000001,0.114,0.522,0.047,2004-05
3894,John Salmons,PHI,25.0,198.12,93.89354399999999,Miami (FL),USA,2002,1,26,58,4.1,2.1,2.0,-5.3,0.013000000000000001,0.125,0.129,0.511,0.193,2004-05
3895,John Edwards,IND,23.0,213.36,124.7378,Kent State,USA,Undrafted,Undrafted,Undrafted,25,1.2,0.8,0.1,-26.6,0.075,0.1,0.165,0.401,0.040999999999999995,2004-05
3896,Joel Przybilla,POR,25.0,215.9,115.66596000000001,Minnesota,USA,2000,1,9,76,6.4,7.7,1.0,-4.9,0.11699999999999999,0.24600000000000002,0.125,0.596,0.063,2004-05
3897,Joe Smith,MIL,29.0,208.28,102.0582,Maryland,USA,1995,1,1,74,11.0,7.3,0.9,-2.6,0.08900000000000001,0.188,0.157,0.564,0.047,2004-05
3898,Joe Johnson,PHX,24.0,200.66,104.32616,Arkansas,USA,2001,1,10,82,17.1,5.1,3.5,9.4,0.042,0.094,0.19,0.556,0.13,2004-05
3899,Jiri Welsch,CLE,25.0,200.66,94.34713599999999,None,Czech Republic,2002,1,16,71,6.5,2.4,1.5,-2.4,0.023,0.127,0.17800000000000002,0.518,0.12,2004-05
3900,Jim Jackson,PHX,34.0,198.12,99.79024,Ohio State,USA,1992,1,4,64,10.5,4.2,2.9,0.6,0.019,0.125,0.16399999999999998,0.5529999999999999,0.147,2004-05
3901,Jerry Stackhouse,DAL,30.0,198.12,98.88305600000001,North Carolina,USA,1995,1,3,56,14.9,3.3,2.3,4.1,0.027000000000000003,0.09699999999999999,0.25,0.525,0.13699999999999998,2004-05
3902,Jerome Williams,NYK,32.0,205.74,93.439952,Georgetown,USA,1996,1,26,79,4.5,3.6,0.5,0.5,0.114,0.17,0.14400000000000002,0.563,0.055,2004-05
3903,Jerome Moiso,CLE,27.0,208.28,117.93392,UCLA,France,2000,1,11,20,1.4,1.9,0.1,-18.5,0.09300000000000001,0.262,0.114,0.59,0.013999999999999999,2004-05
3904,Jerome James,SEA,29.0,215.9,123.377024,Florida A&M,USA,1998,2,36,80,4.9,3.0,0.2,-2.4,0.075,0.147,0.163,0.5329999999999999,0.024,2004-05
3905,Jermaine O'Neal,IND,26.0,210.82,109.769264,None,USA,1996,1,17,44,24.3,8.8,1.9,0.3,0.066,0.225,0.36,0.52,0.124,2004-05
3906,Jermaine Jackson,NYK,29.0,195.58,92.532768,Detroit Mercy,USA,Undrafted,Undrafted,Undrafted,21,2.0,1.1,1.1,-9.1,0.016,0.11599999999999999,0.105,0.542,0.18600000000000003,2004-05
3907,Jelani McCoy,ATL,27.0,208.28,111.13004,UCLA,USA,1998,2,33,10,1.5,2.1,0.0,1.8,0.10300000000000001,0.165,0.114,0.493,0.0,2004-05
3908,Jeff McInnis,CLE,30.0,193.04,81.19296800000001,North Carolina,USA,1996,2,37,76,12.8,2.1,5.1,-0.3,0.013999999999999999,0.057,0.187,0.495,0.237,2004-05
3909,Jeff Foster,IND,28.0,210.82,109.769264,Texas State,USA,1999,1,21,61,7.0,9.0,0.7,7.7,0.151,0.24600000000000002,0.132,0.551,0.047,2004-05
3910,Jason Williams,MEM,29.0,185.42,86.18248,Florida,USA,1998,1,7,71,10.1,1.7,5.6,1.7,0.011000000000000001,0.061,0.195,0.522,0.33899999999999997,2004-05
3911,Jason Richardson,GSW,24.0,198.12,102.0582,Michigan State,USA,2001,1,5,72,21.7,5.9,3.9,-2.5,0.048,0.125,0.26899999999999996,0.518,0.185,2004-05
3912,DerMarr Johnson,DEN,25.0,205.74,91.171992,Cincinnati,USA,2000,1,6,71,7.1,2.1,1.1,8.0,0.042,0.098,0.175,0.605,0.096,2004-05
3913,Ira Newble,CLE,30.0,200.66,99.79024,Miami (OH),USA,Undrafted,Undrafted,Undrafted,74,5.9,3.0,1.2,-0.8,0.049,0.091,0.126,0.48200000000000004,0.07400000000000001,2004-05
3914,Howard Eisley,UTA,32.0,187.96,83.91452,Boston College,USA,1994,2,30,74,5.6,1.2,3.4,-8.3,0.013000000000000001,0.068,0.18,0.47,0.299,2004-05
3915,Eduardo Najera,DEN,28.0,203.2,106.59411999999999,Oklahoma,Mexico,2000,2,38,68,5.2,3.6,1.0,2.8,0.092,0.14,0.158,0.489,0.084,2004-05
3916,Eddy Curry,CHI,22.0,210.82,129.27372,None,USA,2001,1,4,63,16.1,5.4,0.6,-2.4,0.077,0.132,0.26,0.583,0.040999999999999995,2004-05
3917,Eddie Jones,MIA,33.0,198.12,90.7184,Temple,USA,1994,1,10,80,12.7,5.1,2.7,9.9,0.016,0.14400000000000002,0.166,0.556,0.11199999999999999,2004-05
3918,Eddie House,SAC,27.0,185.42,79.3786,Arizona State,USA,2000,2,37,68,5.8,1.2,1.4,-2.9,0.02,0.095,0.21100000000000002,0.525,0.18,2004-05
3919,Eddie Griffin,MIN,23.0,208.28,108.86208,Seton Hall,USA,2001,1,7,70,7.5,6.5,0.8,4.3,0.10300000000000001,0.228,0.19,0.474,0.057,2004-05
3920,Eddie Gill,IND,26.0,182.88,86.18248,Weber State,USA,Undrafted,Undrafted,Undrafted,73,3.7,1.5,1.1,-4.3,0.02,0.11699999999999999,0.16399999999999998,0.484,0.161,2004-05
3921,Earl Watson,MEM,26.0,185.42,86.18248,UCLA,USA,2001,2,39,80,7.7,2.1,4.5,5.2,0.024,0.086,0.205,0.5,0.353,2004-05
3922,Earl Boykins,DEN,29.0,165.1,60.327736,Eastern Michigan,USA,Undrafted,Undrafted,Undrafted,82,12.3,1.7,4.5,1.9,0.019,0.057,0.22,0.529,0.293,2004-05
3923,Dwyane Wade,MIA,23.0,193.04,96.16150400000001,Marquette,USA,2003,1,5,77,24.1,5.2,6.8,8.0,0.045,0.109,0.306,0.561,0.303,2004-05
3924,Dwight Howard,ORL,19.0,210.82,113.398,None,USA,2004,1,1,82,12.0,10.0,0.9,-2.0,0.124,0.222,0.168,0.5710000000000001,0.043,2004-05
3925,Drew Gooden,CLE,23.0,208.28,109.769264,Kansas,USA,2002,1,4,82,14.4,9.2,1.6,2.0,0.09699999999999999,0.262,0.218,0.5479999999999999,0.08800000000000001,2004-05
3926,Doug Christie,ORL,35.0,198.12,92.98635999999999,Pepperdine,USA,1992,1,17,52,6.6,3.4,3.8,2.6,0.028999999999999998,0.096,0.138,0.47100000000000003,0.192,2004-05
3927,Dorell Wright,MIA,19.0,200.66,95.25432,None,USA,2004,1,19,3,2.3,0.3,1.0,-7.1,0.0,0.038,0.237,0.306,0.17600000000000002,2004-05
